xCell signatures/Sample ID,C3N.02149,C3N.02087,C3L.00368,C3N.00551,C3L.01890,C3N.01799,C3N.01405,C3L.00412,C3N.00579,C3N.01488,C3N.02588,C3N.00293,C3N.00294,C3N.00580,C3N.00549,C3N.02424,C3N.01842,C3L.01924,C3L.00279,C3N.00169,C3L.01889,C3N.02067,C3N.01021,C3N.00574,C3L.00009,C3N.02002,C3N.01413,C3N.01823,C3L.02345,C3N.00552,C3L.00140,C3N.01410,C3N.00433,C3L.02348,C3L.00094,C3L.00510,C3N.01074,C3L.00973,C3N.00547,C3L.00422,C3N.01414,C3L.00093,C3L.00001,C3N.02423,C3N.02587,C3N.00167,C3N.02155,C3N.00550,C3L.01683,C3N.00959,C3N.01489,C3N.01415,C3N.00737,C3N.00560,C3N.00203,C3N.02572,C3L.00144,C3N.00559,X11LU035,C3N.01024,C3L.01632,C3L.01682,C3L.00263,C3N.01071,C3L.02508,C3N.00199,C3L.02219,C3N.00180,C3N.00217,C3N.02000,C3N.01416,C3N.02729,C3N.01016,C3N.00572,X11LU022,C3N.00738,C3L.01330,C3N.02433,C3L.00083,C3N.02089,C3N.00223,C3L.00604,C3N.00546,C3L.00893,C3L.02365,C3L.02549,C3L.00095,C3N.01072,X11LU013,C3N.02422,C3N.02380,C3L.00080,C3N.00175,C3N.02379,C3N.00578,C3N.02158,C3N.02421,C3N.02529,C3L.02350,C3N.02586,C3N.00704,C3N.00556,C3N.02145,C3L.01862,C3N.02003,C3N.01030,C3N.02582,C3N.01023,C3L.00913,X11LU016
Megakaryocytes,-0.5916565587534046,-0.0812729725048252,0.060416047760407196,0.3198217847026621,1.7461938439871543,0.843977619188781,-1.117544299099852,1.7422416753401337,0.6805758933326413,-0.3265262597212662,-1.6859042336554528,0.8406207566627253,-0.08034086277256926,-0.8216243805857545,-2.3679350587011347,-0.11784550364919114,0.755524536108695,-0.29721872559334644,-0.24621527649778976,-0.4579808574634829,0.982954272811637,-0.4391204861449573,0.7696128740410084,0.5286891831125448,0.3402959249639142,0.4795460986860372,0.14139949364453747,0.4182560644056022,0.08942347044008273,-1.2181160245558658,-0.30011943218820725,-0.5426615791739247,-1.2358057827465276,0.2320185698774444,-0.351321903476641,-0.2533022417913857,-0.03419573681610015,0.2667317560615061,1.204297755828498,-0.13126527064821714,1.0320195585770604,0.19322326449660027,-1.7389811798041657,-0.45204384489275545,-0.7014611748992915,0.49467993991248704,-0.585470649337471,0.630895144665477,0.852255156925855,2.9803276112042836,-0.186870678934561,-1.8474784818426555,0.1585636101346303,-0.8014738309552042,0.03096405970569049,-0.5115988701115766,0.06358973100443141,0.43852202602793017,0.15727211293603838,-0.22726574103678918,-0.6796370580530211,1.4120714444622595,0.926286821939327,-1.122781886264575,2.3932166413704956,0.5135758842582113,0.07790098336366923,-0.09218008082937867,-0.2513747779693517,-0.3168553930178969,0.2714725660961673,-0.16483859566141743,-0.5830139595050488,0.2848688242996781,-1.3189231506247727,3.0729767691037404,1.3083363849776546,-0.8506651183954563,1.6867778644200206,-1.7145614384687402,0.5910647846044829,-1.1138513257748588,-1.0697169968858733,2.9226820222172902,-0.2631511991202663,0.8853803261043895,0.619583426520001,-1.132204346344541,0.537478081539297,1.5106804138171122,0.5064177288645757,-0.8095954015621687,-0.10335008794749284,-0.9508413951671747,-0.48217685490267714,-0.6580887124320776,-0.3605893750327935,-1.346038428357739,0.9320996842380058,-0.5202265232060412,0.21081169678979,-1.2045635797609069,-0.47175962178632386,0.7756566675891667,-0.9751596150644314,-0.3233486114067568,-1.0440273853945197,-0.9450275113502659,1.1381215166070358,-1.4332040410879348
Melanocytes,0.7679113252637282,1.7092037150803814,-0.1693484947141763,-1.2607302049431397,0.3428450226031735,1.588328596068033,-1.2222520590964971,0.7807256538277655,-0.659077737656127,0.3028882455242545,2.629807663852483,-0.5870690387903327,-0.03133236442447062,-2.241840475695667,-0.48965091804997807,-0.06294852381122933,-1.0702675630576437,-1.911284064744615,1.115503417090008,-0.9205867480473086,1.4429726480609377,1.0383055425049799,-0.8687940606247918,0.1480810297022946,1.5386080074607993,-1.1291284799144465,0.28540515060069455,-1.171467762163408,0.03401518655528452,1.6414799638274802,0.3804009765632407,0.00965889853110106,0.652290300311222,0.2286733054994146,0.33616185820843214,0.8264097402515235,-0.9643529547800206,1.840357281322146,0.564097528547038,0.6825395904448428,1.0061835130090455,1.8736694102809843,-0.48794068235295845,0.24940426969914567,-0.15195488394867973,1.5330401648813183,-2.014945952354002,-0.03103816879378061,1.0448745847072838,-0.981503367318434,0.05858679981904424,0.21714704727786222,-0.2018038743291005,0.2876851729067766,-1.7908977144071707,-0.07828502391677883,-1.3386329585023826,-0.8124069340704057,0.24954133713537288,-1.480531213158946,0.864847406390405,-0.07663481794186155,-0.20408444448103377,-0.7510231419997678,0.701176670866957,-1.8793801367186707,0.7526922080077725,0.32218317685337805,1.1810897714363862,-0.9207893212923164,-0.005711296813443683,-1.2191684953969117,0.40442561859443094,-0.003256631991784785,-0.2027204631177449,2.318253066697943,-1.016382117079618,0.10730697355427113,-0.7477619399684506,1.1757839217620683,0.698755603864156,-0.8911772554612566,0.7411041789240943,-0.8723888526791536,-1.0552627196791606,0.31153789347681543,-0.30218244453368476,-1.3174028298732563,-1.2027760291818381,-1.328565739263324,-0.2541830573435423,-0.58718481866356,-0.7668186837966458,0.5355840684311276,0.9886706184120818,1.5472732483746288,-0.8439781313564012,-0.7009849401316243,-0.5370473001462546,0.33726302644634043,-1.2921240057564969,0.10437010909447676,0.6666656538765798,1.3768322636475314,0.07976300387398226,-0.6845402063122878,-0.0061953765429330395,0.9511860448224368,-0.45586865261912857,0.6820985989826762
Memory B-cells,-0.2682023792264572,0.4840394858981832,-0.763102129637303,-0.08391740962946952,0.5816912078349471,2.991474206318085,0.25349072510357057,0.6454345830406819,-0.7907006602205383,-0.3255622667814279,-1.0911652013046396,0.6920689474020161,-0.8802222679625312,-0.8664307759551444,-0.9018521498857135,1.4474739712195088,-0.5311373116878144,0.7420561433124119,0.35472880257490735,-1.069875018572743,-0.5474425311218943,-0.8242727356522067,-1.0387502804286082,-0.30324813275145207,-0.5012933895048978,-0.5560140472955525,0.3195486793763074,0.7592454909729709,0.23234335304068443,-0.3441288736978973,-0.573545284941552,-0.5309187190684199,0.8051808643671384,0.9753256473489356,0.6504614824067342,-0.7769553159013638,-0.6400509124543592,2.5851816033745094,0.6085406464282959,-0.3513532310667572,-0.5306040745828807,0.14562855737269043,0.15541451177414742,0.10582113548352075,0.16570707434907028,-1.0419723695584595,-0.9746499536074495,0.2882998699446374,1.2711054186235349,-0.5640426390059472,0.7337860302762838,-0.2266759594537755,2.2817001324157373,-0.7912342130841502,-0.38245038446265606,-0.44292818883546997,2.2912738914360746,-0.7680116256756949,-0.6577938234525694,-1.0088997420287265,-1.0346630630517493,0.5716327900073481,2.335979787880477,-0.0739809821548028,1.1946519273307035,-0.3698735870374546,-0.12973019673518474,-1.1395122931864352,-0.9744674055112542,0.9640115087951799,-0.42245673018883556,-0.6807767330647396,0.03625686786468112,0.1536748217447594,-0.8836518393752943,1.0911857751351477,-0.8275206860421506,0.6233068041437083,3.287968018909627,-0.06920178708423044,0.8365996150336936,-0.3484732012456501,-0.43111266601956333,-0.418848372951236,-1.1389147192845206,-0.6520256957070436,3.050071521036835,0.4462058796117618,-0.6845501702111556,-0.2810765877070808,-1.1109448404318798,-0.319912703736608,0.29915137267984715,-1.0049172173925767,-0.3457226332592139,-0.6610242345695801,-0.8577546807235736,0.47490496192828985,2.6796013527833886,-1.0490302897527282,-1.256946098974067,-0.7620667512996002,-1.1928122687224596,0.6225166930225102,0.6378956269856113,0.10350701566814881,-0.23508814690666344,-0.4260067856972608,0.40304812432292814,-0.6467255600589642
Mesangial cells,0.36135097594904464,-0.7589779720188911,0.9949670789716359,1.1579979625639054,-0.20540119706255916,-0.7889205731927653,-1.5461990681066962,0.10313502597254212,-0.08198213492799016,0.23974696967480355,2.3913117998129243,1.1645342317492964,-0.806457996311735,-0.5745330863158117,0.459618666595551,-0.2452016578678692,0.8062846925244008,0.5405410325255132,1.0672849766859378,-0.5075805451439146,-1.6823701768976393,0.2420651930820894,0.5153087279969073,0.7563845244533961,-2.8445322546476567e-05,-1.9042068663198453,0.18040013288455214,-0.2456431671371745,0.26325673935042126,1.5493596973791994,-2.7822411436838674,1.3961301095547334,0.7887776754439803,-0.27802467637093936,1.0319743082056154,-1.9074153006733212,-1.5483032304251376,0.38864569890234774,1.4972146256493455,-1.1194740891307946,-0.26915132742079784,0.4362052280427841,-0.3385604884859843,0.7091344140133496,-2.1386259205110094,1.388727865588282,-0.5054371473521473,-1.8935997678930043,1.6488940685568936,-0.7680273152951334,1.1712214820415132,-0.46131583229734935,-0.5537218770105446,1.5901713031336495,0.24624976593038025,-0.6474697614920489,-0.012307950472982155,-0.40723912582364663,0.5570194551690755,0.004741617817032849,0.07974657789187024,0.354901402033276,1.0266894466211987,-0.9033237885931555,0.66977552002437,0.23683688548182727,0.6076952652295148,1.1597035178414856,-0.5593204279825016,-0.010332261319813348,-0.2723633812899563,-0.9597890615889962,0.4971907888236571,-0.37129592286145896,0.7508309902602857,0.9864714898960726,-1.6381741697955614,0.2649245874205357,2.857904339181441,-1.5758616019168497,-0.7860171130606953,0.25190926897811633,-0.6238660816011998,-0.25073851136769904,-0.15852584045078025,-1.8154086527439246,-0.015436675091110238,-0.011609541126657684,-0.8041068374653336,-0.3869617419360645,-0.4969483014462601,-1.5510114019124446,0.7548135361875229,1.252188481609273,-0.6959552859029905,-1.0401355856094514,1.3855499727614302,0.2808057357117104,-0.2845165622902756,-0.397809521241758,-0.409574654906128,1.8728598835377512,0.6744355467546788,-0.49712938588642025,-0.5523182060666213,-0.0037503007093332985,0.2683151719879473,0.1298631266162334,0.9503818409644995,-0.9117507649081639
Monocytes,0.07536116137927447,2.3952956069806413,0.1762213035856594,0.53958284093056,-1.2747003208229517,-0.20476330398574724,-0.396975841455279,1.4799524049476729,-0.29373191895000045,1.051941631617864,-0.7417058628675514,-1.0998911847807558,-0.19667573593780463,-0.8893731401146601,-2.9085093280270984,1.6211314686245395,-0.7831158423145888,-0.05622511824023145,0.6709664459465027,0.42850899965301753,-1.5988755471715446,0.31734416092519907,-0.4244389153893532,-0.266908375740396,0.9185892303685558,-0.6856522197371594,0.2225081509714541,-0.10528208725874823,0.41244402327099455,1.332628511247428,-0.0013767360385369609,0.33782238933157166,1.2992849021567716,-0.0038734413328158153,-0.73075346464231,-2.0262629532926564,-0.4358130016075893,1.2714853814021068,-0.9419532925494624,0.5188843818414541,-0.8442150907189453,0.9947393851860166,-0.5729252707524332,0.6284724442123603,0.3814126357390887,0.1557535253102006,-1.6181527650255876,-0.03090566155834533,2.2913590066663265,-1.2649793884544622,1.086398313307537,0.9925606002087649,0.03642506817856378,-1.9252468576854573,0.17159266571550255,-0.012883339965505551,-0.6413082058431765,-0.5353212380698841,1.4971855945825647,-1.1737751624205506,-0.7143773200044495,1.1207347821575329,1.213921421432344,-0.17943394068985027,0.49048814236658844,-0.9668244327903285,0.9394262758980177,-2.192719355247192,-1.742123804059817,-0.7075315485660625,0.8614273574582139,-0.6740557026237664,-0.4292748708463964,0.16400058555433594,0.0028374582810240696,1.185956121452044,0.07616976963163379,-0.07819826446352704,3.1880554842020015,-0.6692604224440798,0.14168122193471502,-0.8123097317134709,1.2677166472004022,-0.2969805092310155,-0.7831687708424053,-0.4456428203810807,1.5188881934561105,-0.902791062651762,-0.7166847568711597,-1.0178621722435428,-0.05663250128833673,-0.7026985859968915,-0.19542011375495716,0.11412838798925222,-0.22625043753790489,-0.7667893201687047,0.15887682335521547,-0.08292390709961718,0.0577261310293398,-0.9922293737581999,-0.13538434980047226,0.5679096901456087,-0.12224890136733443,-0.2182542662774292,1.60900030810387,0.7643122685526257,-0.4611399612889034,0.8744454334029163,1.6136043211397257,0.7386227577287006
Myocytes,-0.25772194072004734,-0.41936699683185075,1.1408977515904377,-0.5158709526871185,1.1457659037359134,-0.5612258352383018,-0.2946167154717239,0.282902961715635,-1.3949324079198822,-0.9262709824716192,-1.3493298762301282,0.9253996399618345,0.7063402989326597,0.47535397599317364,-1.9896721514938285,-2.001414469690742,-0.6389094925938386,0.22068183571394512,-0.9024303683067564,-1.3438068603379678,2.189356202450676,0.6100413446901941,1.3385685657394701,-0.9622538440401951,1.4695419846462177,1.6976427847609195,0.0032744429821335314,-0.846241669513801,-1.3243691322442497,0.5161698096006431,1.5618646995210528,0.5057987874520662,0.07168381287704406,0.7418931973617324,-1.3625234429737452,0.6836955304946329,-0.2837969395329556,-0.7861362329471019,-1.368470423943753,0.47905659994023664,-0.2329041874981863,-0.14629204480760477,0.8889402654200401,-1.6048750756784484,1.150179781132037,-0.0327285057268455,-0.7790200934506509,-1.0114003153026279,-0.32801958153700583,1.32181281343082,-0.007544392630902553,-0.6388322924040571,-0.7352788922423991,-2.122553548764913,-0.9585623332580788,-0.3418357980139924,-0.45945277698619114,0.07433096884180097,-0.037012385600548404,0.7917753284519818,0.8026135403599641,1.0119997410021493,-0.8754992499801718,-0.4041698045924716,0.6591964163298197,0.21355427942057587,1.0095016180565968,-1.7056192979078972,-0.2432256337206751,0.43155861667192064,0.08888835918502896,-0.260328596502997,-0.6976833704840899,-0.01249899048674208,0.9814226175618208,1.0233841022180157,1.7676989446730624,0.6154767839727662,0.8824643326667541,-1.739357756400215,0.6666418290976447,-0.7131208248551055,0.8131949029425267,3.1913722258111887,0.042131292966703905,-0.4772515584182412,1.2870372478533774,-0.6417938259646068,-1.4120900961426424,-0.3409390092373745,0.2434070304430961,0.3401740837270255,0.6166282981185192,-0.25631270815037105,-0.4521194216068505,-0.6243640397482715,1.6852023360485484,1.2531953600102754,1.408590119607503,0.4413571416286101,1.546219772486046,-0.6481286741341618,-1.0151334758934734,-0.21629751959060853,0.41455321025373404,0.38666941047144027,-0.04371715483665358,-0.9135830796594846,-1.1395044880035021,-1.0186913656133194
NK cells,-1.2930893929530587,0.07451128669247221,0.4221231018864681,-0.9739470283117074,-0.6607846522132994,-0.16428303145943798,1.24747300794022,-0.37206032227824665,0.40303029505322147,0.052450966926748346,-1.2519448971091272,-0.2567948655396288,0.9084553801172716,0.044423929308429665,-0.6899123668426761,0.5792329886604659,-0.29278955711067045,0.36117423668702614,-0.02062146950390513,-1.064162156039284,0.21479219892102336,-0.9848340070418795,-0.4466662491093331,-0.36456248729218166,-0.10638579762021698,-0.59540883071687,-0.6794637753897713,-0.1096817339972639,0.28481272158173837,0.17406958733463815,-0.439289755446602,-0.8531929410837323,4.510559818863186,1.4488393416648664,0.15399431692835427,-0.053617783229769886,-0.5360372543085299,-0.3200336322430837,-1.713346805665967,0.32735006858574517,-0.20896417928656888,0.01898727746135967,-0.2894757441082394,1.3450100210544569,0.31431194318762407,-1.4356113589106176,-1.0787559404864477,-0.05728198121809606,2.4491470891602156,-0.7617898987210058,0.35617235782024914,-1.0575254961551839,0.9131252793493012,1.1091250687234775,2.340539530671752,-0.9307341522070315,0.5347813975187816,-0.06342166366013507,-0.5942830220015667,-0.42971629861517663,-1.074207591044671,1.0955706559550278,0.6988441137521163,-0.592903182964962,-0.3064386178182898,-1.950296129020668,-0.34601808281919766,-0.7015944804023819,1.2332631198375528,-0.6799477015328157,0.027606765397828536,-0.7447796408792448,-0.57254260812942,-0.889883856049319,0.6526044206473548,0.5605388127056874,-0.6403890943429587,-0.6016078477155297,-1.3685932668869507,2.0491120895729806,-0.11878317286968053,-0.8193924730779488,0.9300460166114349,-0.4495389675777384,-2.0730946111833255,0.7200964518061085,0.9780734067721022,0.46784700602849455,-0.8615934827532953,-0.6219909273925373,-1.717242661189141,0.3537373662412954,0.1589907067670011,-0.013111589846221438,-0.4127025413738654,-0.009877355316720638,-0.5825210988611969,1.9473058966905228,0.6628454252201228,-0.4371097456311242,1.3863455064452046,1.0626741578933059,-0.9858918124284561,1.1312342011214447,1.8249370581984519,0.7855046412967454,-0.837090122440296,1.1041894873559448,0.8273479257017453,0.31240474530679374
NKT,-0.7832138302343606,2.6432362645623977,0.409822222172888,0.193156341712399,-0.89774658849882,-0.12068616773515098,-0.33558908192206044,-1.2693010745056696,-0.936657731659798,2.1455758103999316,0.945847158693927,-0.5134575571445569,-0.04693344789699501,-0.3147478380501074,-0.22063009093141275,1.0574284802725962,-1.9540184345609997,0.08413572776537828,0.16465581523266293,0.6257711696228202,-1.5837422340580984,0.9499772845931354,-0.6366763114456356,-1.0922054241988235,-0.940179624156777,0.3577283243593139,1.5315043236235242,-0.449832868694352,-1.0589665276896802,1.9766199768472714,0.01883255122377008,-0.8049451028546916,-0.12335286675943201,-0.3596506121137145,-1.6461164173206293,-0.6241046502415598,-0.9859811459874435,0.5920582572898652,0.32544970148236174,-0.535878644438556,-0.007383850284455009,-0.9969794437618742,-1.5540238580132197,1.430896843830608,0.7986051649506648,-0.11658331089166983,-0.5467638411679415,-0.02431452664514285,0.91729419239341,-1.2186409968713454,0.1180559545363778,0.5046421626294627,-1.4546854794674375,-0.2576383264078405,0.7401000813690702,1.0029897329096893,-0.6609151092935394,0.30760470523645916,0.5717933385487197,-0.1013776668073245,-1.9000291953955277,-0.2262646983481097,0.3740032120330228,-0.3155414361808545,-0.666962832765661,0.959675246548977,0.519695410299723,-0.7901827716985883,-1.5281639236308149,-0.8510055091009698,-0.7794605069719734,0.37206857785798897,-1.984543244080052,-0.037783878998003353,0.44423009871452485,0.8643427666139265,-0.8050181402694047,0.7736433175132236,3.161853466298566,-0.7302299142623612,-0.49748777402360134,-0.12612504777128547,1.8537400008457736,1.4041749042029108,1.0785510600387833,-0.9766752000807221,1.1677113714036358,0.4068478735095487,-0.05873091315221588,-0.52254970186458,0.3262337406430507,-0.7164947578389329,1.6245885567600749,2.1587648553873384,0.17402531150798634,-0.6783542704885699,0.6456645360704407,0.7808811820798958,-0.05207004495075454,0.9463308957779126,-1.096817379409474,-0.22252829007609576,-0.568340049438236,-1.5742330913523692,0.04326543312286758,0.6906950424002999,0.43273685209652996,-0.1487518843404426,-0.1291211637272228,1.5398810049421745
Neurons,-0.02305975617053116,-0.7308928079668164,0.6233284216480834,-1.1225302232072063,1.1860194121782466,0.33128203700908826,-0.6507758611948307,0.2515215659029155,-0.6953732976055081,1.5052024185234023,-0.46287427369475787,-0.22187320472887476,-0.9619008711446148,-0.0796099597443043,1.2880063954496996,-1.5694624771693604,0.33151639278420336,-0.46851773329219143,-0.31811280355109,-0.974755230549594,0.5327272626281342,0.1638791888028589,0.43865379225325124,-0.5073290359734047,0.22306674455428935,0.8334067573720131,0.004643154443151313,0.18955433310796044,0.19549202883930475,-0.7470230883880521,-0.4413641374693418,1.5326272907922738,-0.5001017210374454,1.2054466626105673,0.7962258332196126,0.476621474794561,0.18893214221263058,-0.1548303681329458,0.26512612926187656,0.3678672439012351,1.188760602724658,0.11563623001449552,0.008865051288892251,-0.7378270279117973,-0.5899909533976221,0.2682752124536532,0.9098596765224911,-0.8116642010897167,-0.5551260363447427,0.07549921812593226,-1.1234850652533996,-0.5641318249720308,0.8918446986486146,-0.5121963438600976,-1.8715856826190307,-0.5094313657173215,0.31575405255713107,-0.2069177759945904,-1.0852416755671612,-0.9003069091887813,0.37692209665921805,0.10075161104432147,-0.717860833027557,-0.9775073169331094,1.1074191850975157,-0.6248114542784712,-0.020291261038306783,7.084872361873788,2.188255944132402,-0.03071355550123254,-0.2948936397817161,0.3944979568083485,0.492606898479851,-0.25740021494953297,0.03147477288160054,1.121132692557026,0.42203104960200766,0.3337917258172163,-0.20780253013075892,0.018868855560398988,1.1718820722329513,-0.5672799037058833,-0.7780242267483333,0.9522745006185629,-0.5998731415511231,-0.4477404843245257,0.04906586448950784,-0.9028260383234135,-0.7076232790469336,-0.4533366363291801,0.6562790913215424,0.3531785775893053,0.24164913580108643,-1.0706680833441105,-0.6548683543386534,0.2799345997055137,0.03084784799241028,-1.1857230813640094,0.8418619172923673,-0.13550292092161148,0.05197764043889594,-1.0097358921462745,0.5852876406927964,-0.44434885364193166,-1.2178083468665348,-0.6039816112706412,-0.5040095115749001,0.21672943487658972,-0.13756136794860055,-1.1587506461659671
Neutrophils,1.2702331237902114,0.404591031824785,-0.16988813420305027,1.4026214540941548,-0.8064074447226698,-1.0665551107286904,-0.29900543299702287,1.142228462028031,-0.38835536425837286,0.3356044022743629,2.098885071368278,-0.8313603372358478,0.19701574798746344,0.2166032298455426,-1.519098252919266,-0.3443568244376332,-0.13648929435684093,-0.07340897851173392,-0.3777711089719435,1.2796092958919068,-1.129369628265089,-0.08563970951769717,-0.5247854074404801,-0.09947843573389734,0.698260184295479,-0.7950137599263564,-0.2521127026906706,0.1244857263725664,-0.35746114164946935,-0.30998160265291896,0.7663682357954906,1.5905940948741186,-0.2479468343126695,-0.6937660367991373,-0.5586196928621167,-0.5374150567580511,0.2534396123219789,-0.6138385149783975,1.0116715967836694,0.14309065864174153,1.5667067480115784,0.022090449299644148,-1.614564066108567,0.4315053797130394,-0.10857470170581099,-0.3280020080652351,0.005841707776561799,0.09462278881472277,0.9743033541379701,-0.7327294594015189,0.44496877144292457,-0.2225548744772722,-0.18034872162780818,-1.1788789970409266,-0.8652627863215071,-0.7031856749664428,-0.3895543477640136,-1.0234752217831529,0.948430677739034,-1.0597612619767687,-0.3464825367819085,0.3825638648975749,2.5584166752284614,0.032502785541071874,-0.6766797242891078,-0.3801206890831825,-0.19078436258888826,-0.788782209041936,-1.0355231400749012,-1.1417734175872711,-0.04580238848978576,-0.6772611496617703,1.5214183444725273,0.4664692394695478,0.1528150886352781,1.9587618009408043,0.2665677891689849,-1.010625236884299,0.5661618251407361,1.6739696313426748,-1.2420208821737704,-0.9907569578318414,0.14806911049475707,-0.4327241499300122,0.6450964240482419,1.411797960595166,1.9233029079905277,-1.104284694566171,-1.235104884605041,-0.9736536840623572,-0.25544662827916254,-0.3965386419914088,-0.2777518517563129,-0.27251090260909333,-0.3553617789445345,-1.0925771759417509,-0.7926928558955503,-0.6275296020541753,-0.5020556420014198,-0.9978241398133437,0.6859771592216252,-0.7009315986254312,-0.8983107850698945,0.6025875776233576,0.8989226890274671,0.1313164978647322,-0.7638494176573141,1.6796171486247782,5.087215221077276,0.6134565099299948
Osteoblast,0.6094041811830987,-0.8724645748140011,0.6469591498903376,0.7414717518652508,-0.7833268907798514,-0.4569386109534662,0.5973596187124274,-1.6995556968701229,-1.3086808318458825,0.050783295887880435,0.6510090374318743,-0.7174920915179636,-0.4565484900914526,0.8741515379999624,1.2264727200333132,-1.5588870121276792,-0.9410868040052272,0.8682710046584954,-0.09932602055493087,-0.7726088334649329,-0.28816010832771605,1.114893448236725,0.771772715090708,-0.13543389001063127,0.3192841063906079,1.355264808077206,-1.1845973732148398,-0.5982054266441073,0.4773023970537736,-0.18175467487473035,0.09218020045088017,-0.0413888758043127,-2.4452866092653673,-0.5825159539194107,0.766130972819008,0.36796355185963664,1.1323987654997067,-1.6175795277507203,-0.04900694312554484,-0.8365471507619585,0.42849398203978617,0.27284645639317895,1.6481855251147826,-1.3022894638566387,0.4213290749417877,-0.24662432412322105,-0.08433522946745793,0.6286160403196711,-1.606535822568489,-0.7080418840732199,-0.4123651773348121,0.955796396814386,-1.8814365496436583,0.22274652481883872,-1.110893493039303,0.3317203628089804,-1.339653292272016,-1.0112412836271045,-0.8132246687991675,1.4299918825360727,1.8069657618134214,-1.2587087396636916,-2.6808997936257346,-0.7534778221869038,1.0281565633812322,-0.977157751666043,0.2843651446651919,1.6164236415344202,1.751603938553101,1.478798045502056,-1.3232362763056587,1.6233117089007814,-0.6332085417819238,-0.17788160897768923,-1.1922866593873884,-0.7651046396371824,0.8436552613554392,-0.09772408380738719,0.8186934025383773,0.28915527298075844,1.0752944741045734,1.3469412992318515,-0.5519297415088497,0.2059899259333885,-0.04411088283696986,-0.9716290186818803,-0.2028975332010207,1.50293293405951,1.4138406152791154,1.2427170714326137,0.7638822988902354,-1.218191683694098,-0.290363264267964,0.11169588807063718,0.4828773973632362,-0.10524139406358007,1.3841009974260177,0.7574025789129779,0.023352578710534765,0.14341199404096483,0.05290147891346304,0.2601378552223528,0.2307899149501669,-0.14810679807497648,-1.5355701596818787,1.1447044651619058,1.3754239474270036,1.2129764122807327,-1.2441653491580735,-0.9593770558256918
Pericytes,1.0902856967485608,0.16222644691855928,-1.1144840755035053,1.0207267153280315,-0.045210255339895956,-1.1283010225913903,-1.3789233442073094,-0.3742522533707005,-0.5120002820592985,0.4643662099137479,1.1558063119554727,-0.6341192526071151,0.0733573088262,-0.3606450299930218,1.6533779059237668,0.8501270505201415,0.03467061314818135,0.1555324155837523,0.40756899152457354,0.7622591292028097,-1.4593835649565714,-0.2875241109316065,0.9772893678177087,0.4882636580491967,0.31870014159910687,-1.6742495252450338,0.6479813974427844,-0.30526144950452083,1.0886594022372988,0.08552028274740735,-2.1507963806549646,0.7497608124628828,-0.04472320853939872,-0.7045048978029259,1.1315633110988277,-2.20742238120407,1.190700118993047,-0.20832681845665407,2.143425525753438,-2.2203144581760936,-0.727967457063764,-0.08316439786457756,1.0038652588728407,0.4959689163427392,-1.7030431032666549,0.15777653398208985,1.606665915369481,0.22140094903649105,1.147799303542814,-0.9676492003714652,0.04396151900816671,0.39018188451960445,-0.6731875774910714,1.1637848516159537,-0.3422603828167348,-0.40956991383807295,0.24027878712047754,0.3346327212460713,-0.011821307964202315,0.3044179332822992,0.5546557490028015,-1.4767481213828753,0.13583051076558753,-1.4766123859024434,0.8044969338017679,0.2950405911600865,-0.7081523357939983,0.8391461113416484,1.4414226180931449,0.07413468957424252,0.006110741938480104,0.13768391686712403,0.4909051303500091,-1.0035326306824865,0.016482733899386252,0.24149630087530619,-1.6806039063753884,0.03846774627173066,2.6642738049602896,-1.2995233231254566,-0.46820173445146507,0.3481922310245811,-0.3163981165716477,-0.9370385748753213,1.1615173640968217,-1.818470635955188,0.25600003948923145,1.5169309530433108,0.937184129931983,-1.2261708827496058,-1.1491904053206403,-0.7501838515642674,0.4571128492232511,0.2450873039299235,-0.0521169445611514,0.407293195041637,0.5388688367460284,-0.10952830133533775,-2.388382322693864,0.6442847588683134,-2.1467887406368753,2.251109417067403,0.3542260894348728,-0.5892737258010209,-0.6595703353324417,0.86597462415626,0.10324536928321625,0.43196463984893807,-0.07907660905789386,0.04262676816800182
